,bp_rp,phot_g_mean_mag,distance_gspphot,visibility_periods_used,astrometric_sigma5d_max,astrometric_excess_noise,astrometric_matched_transits
66626,2.207859,13.440407,73.7372,17,0.04736344,0.16389112,32
66635,2.1416616,13.417491,87.7331,19,0.026989976,0.0,46
66637,1.1197538,10.33119,74.5305,20,0.02861188,0.12146211,55
66642,1.6956854,12.574379,91.955,20,0.029237103,0.08971992,38
66643,0.8473406,9.064251,94.2222,20,0.01903928,0.07869409,41
66647,1.4914083,11.978312,86.6219,21,0.16578811,1.0470586,40
66649,2.655263,14.843645,97.9551,25,0.039005443,0.08529126,35
66650,2.4098978,14.545737,91.3055,25,0.030387567,0.036398098,36
66654,2.2868032,14.031641,94.0204,25,0.027873486,0.018038357,32
66655,3.5165586,16.976097,85.6675,25,0.13256502,0.5014256,36
66656,2.8325768,15.755744,86.7482,26,0.053168714,0.059351787,41
66658,2.2477818,13.963418,81.454,24,0.024696082,0.03286841,33
66659,3.7643566,18.8963,100.8309,22,0.37667188,0.90608954,31
66661,2.2986612,14.60759,99.8856,25,0.031312115,0.0,37
66662,2.3828573,13.464926,65.9479,24,0.024403946,0.031211853,35
66663,2.9235744,16.354654,91.5682,22,0.088484764,0.17606905,31
66668,1.7554312,11.950504,62.0286,27,0.017492048,0.07030893,44
66670,1.7671394,12.584888,92.5204,23,0.025405189,0.10008735,34
66671,1.9549608,11.558056,63.1261,19,0.39506537,1.6724962,30
66672,2.8828096,14.351991,44.8301,24,0.034185857,0.030090515,35
66673,3.2468805,16.291105,60.4163,23,0.06924063,0.0,36
66677,3.0192327,14.755592,43.8688,27,0.034353122,0.091827735,40
66680,3.2888908,16.24762,56.9602,25,0.08767297,0.22327068,34
66681,2.7088661,16.358406,99.819,27,0.09504516,0.3920844,43
66682,1.4903421,12.068879,94.8911,27,0.018194413,0.056518745,41
66683,2.5224295,14.488391,47.7391,22,0.03222202,0.0,29
66684,1.7393236,13.048314,88.0246,24,0.017451065,0.0,36
66687,2.7753687,13.464214,28.9155,23,0.028402457,0.07378456,32
66690,2.6706314,16.014742,92.4842,22,0.08895025,0.06354314,27
66691,2.3813572,14.5087,79.0122,23,0.03609042,0.08339967,32
66692,2.281785,13.681714,90.9107,23,0.023620807,0.0,34
66693,1.7280865,11.597814,67.2595,27,0.022606613,0.090901665,38
66694,3.136342,16.925402,98.246,24,0.111683644,0.056849465,33
66696,3.247817,16.720097,104.3019,25,0.111237146,0.4251327,36
66698,2.8578262,16.0453,98.2522,20,0.068644255,0.0,31
66699,2.1849651,13.618844,68.0005,23,0.026223926,0.0,33
66700,1.6952105,12.40901,93.632,23,0.020219354,0.06705774,33
66701,2.404873,14.340034,91.456,24,0.028519556,0.0,35
66702,1.955925,13.332575,96.796,25,0.020287236,0.020480078,36
66705,0.8121557,5.069048,14.4458,18,0.3561727,1.5190278,21
66707,0.6770673,6.921622,68.0519,18,0.036887914,0.112782516,22
66708,1.1260157,10.960938,94.5923,25,0.019406518,0.08105969,36
66715,0.7680197,8.988477,92.279,22,0.32045373,1.884136,58
66717,1.169713,10.602091,70.6418,21,0.17766155,1.1366457,54
66718,0.88379383,9.605752,76.8396,23,0.020356756,0.07395352,56
66725,2.7941074,11.628933,13.7018,20,0.06187393,0.2772113,44
66729,2.802063,13.285005,28.7293,22,0.034218468,0.12818828,55
66732,0.7785878,8.206592,69.7006,20,0.04148079,0.11602575,37
66738,2.593935,15.065521,97.082,23,0.041285295,0.066287115,49
66740,3.377283,18.081566,114.0707,21,0.2350232,0.5068029,40
66742,1.4467487,9.862671,43.5927,21,0.025543138,0.08270268,39
66745,1.6499329,12.845232,99.1223,22,0.024160663,0.09051371,50
66746,1.9206772,14.312709,84.7169,22,0.03918244,0.14382516,61
66749,2.832944,15.825548,76.5107,25,0.0487816,0.22688058,63
66754,1.7773948,8.844668,18.1361,18,0.042371195,0.13947973,34
66765,0.77619934,7.8837996,88.35,20,0.025625624,0.1363815,86
66772,0.6363363,8.804153,94.4128,25,0.016933367,0.091561876,85
66773,1.1685972,10.931559,97.0891,24,0.039275974,0.3609365,73
66778,1.0671759,10.581768,89.4827,27,0.023783049,0.18201593,67
66787,2.9273643,14.176773,31.6261,29,0.028586539,0.12277015,76
66791,2.427518,14.303875,84.9503,30,0.022500785,0.03816963,76
66796,0.6551981,8.451658,96.4644,28,0.02279302,0.10998066,91
66803,0.79019356,9.214663,83.1151,29,0.01679997,0.08540079,61
66804,0.57723236,7.823089,82.0256,30,0.023444504,0.13914135,61
66813,2.4366388,14.452931,87.5509,30,0.024489427,0.029674675,62
66820,3.0685368,15.730659,55.2313,31,0.04408994,0.15417394,60
66822,0.9827633,8.976554,71.6068,28,0.025033314,0.13987748,49
66824,2.315855,14.429958,84.2275,28,0.022432642,0.035947308,87
66826,0.91670036,10.002345,89.6705,31,0.018090269,0.091403306,71
66827,1.7611055,12.044597,77.3378,31,0.018016433,0.1008035,70
66831,2.493513,14.797375,87.992,31,0.03147127,0.09501491,64
66832,1.8588018,13.245171,76.9642,30,0.015899634,0.0,52
66835,2.997181,15.056997,95.848,30,0.033324,0.13007072,66
66842,2.5450563,12.723026,32.1077,27,0.031988103,0.17962901,54
66845,1.0032911,9.536531,71.4035,29,0.018472264,0.06768687,54
66847,0.6459079,8.1207285,71.7098,27,0.03707879,0.15055066,41
66850,2.1834488,13.852473,93.0744,30,0.020844262,0.06356868,55
66856,1.7929497,12.746955,90.7209,18,0.027359396,0.07686375,35
66858,2.1260672,13.437216,96.1826,18,0.02840735,0.0,34
66867,0.61893034,7.898543,62.9348,25,0.04173866,0.15539977,37
66868,2.9269047,16.178963,92.0633,23,0.06827759,0.0659697,38
66875,3.6148453,18.383417,110.378,26,0.2580538,0.49120688,39
66876,3.0123196,16.647148,99.4901,22,0.089245826,0.12937784,33
66877,2.4090185,14.306071,73.7574,24,0.029692125,0.0,33
66878,1.7806301,11.6676855,51.4707,24,0.020974288,0.07837081,33
66886,2.4597778,14.286974,83.3713,25,0.029366223,0.031893488,37
66889,2.623025,14.208687,77.0064,25,0.026183069,0.0,38
66890,0.69975805,7.289368,50.3517,27,0.027803084,0.11191359,42
66892,1.6055069,11.52059,89.3648,26,0.25430152,1.7056652,41
66894,0.95444775,9.227491,57.0867,26,0.02255468,0.07485025,37
66900,3.5053444,17.414106,75.5675,24,0.14644673,0.0,38
66902,2.3848362,14.542913,88.2641,28,0.02898223,0.051865637,45
66903,0.54355955,6.852087,87.9098,26,0.028218376,0.14082423,38
66904,1.8100252,13.210573,94.2502,24,0.0213949,0.0,39
66907,2.466239,13.834544,68.9471,27,0.023652997,0.042549394,40
66908,0.9213524,10.152099,92.1257,23,0.024840627,0.08698449,32
66909,1.0626926,9.959815,60.2181,25,0.021889841,0.07078795,35
66916,0.7920513,9.608039,97.0136,23,0.022192687,0.08810142,34
66918,2.4893513,14.753277,99.0156,24,0.033427037,0.0,36
66922,2.7091818,14.451201,83.1638,23,0.042918336,0.15093797,34
66924,0.8237953,9.361049,92.5899,22,0.095755495,0.44267398,33
66928,1.6803493,12.454917,119.4799,18,0.51502866,2.1131098,56
66929,1.1143951,10.765563,92.804,22,0.028331656,0.10239817,59
66932,2.4513397,13.921724,44.5305,22,0.03051495,0.086601235,80
66942,2.4370098,12.656822,38.9134,22,0.045540214,0.2362675,59
66953,1.0530243,10.283618,76.6723,20,0.032016493,0.12135036,46
66954,1.0266685,9.88106,65.8032,21,0.020932678,0.034916796,51
66968,1.7998562,9.195823,18.1149,17,0.051020745,0.18314901,30
66969,2.7153711,14.984556,51.7614,18,0.03602431,0.0,58
66975,3.0234528,15.495273,46.058,18,0.06978901,0.08399564,37
66976,0.84428596,8.85014,60.6668,19,0.029756296,0.082897246,71
66977,0.4797163,7.16534,92.6718,17,0.042787623,0.16203158,34
66983,0.82007694,7.3666887,31.7314,19,0.026743557,0.11541825,88
66984,1.3678846,10.994106,65.5914,22,0.022868333,0.11776553,53
66986,1.0912008,10.038232,71.9668,24,0.020299725,0.14253914,63
66989,2.5663776,14.944766,100.0918,22,0.03337297,0.10952975,65
66991,2.5543184,14.905297,94.4403,26,0.025190467,0.07336095,79
66992,1.0484171,9.847626,70.7397,27,0.015490997,0.096305385,73
66996,0.8725252,9.46034,70.2199,20,0.018374864,0.08367144,48
66997,2.4604588,14.830158,99.5123,20,0.03253847,0.0,50
66998,1.602315,12.035219,93.6659,24,0.017589046,0.08979391,51
67003,1.7560759,12.476836,89.5541,28,0.02319451,0.10521849,71
67004,2.6734943,15.258704,94.7993,22,0.0441127,0.0,46
67008,0.7237911,8.849545,83.3559,24,0.01649657,0.074964225,102
67023,0.893033,10.029952,89.2744,29,0.025142374,0.11455831,55
67024,3.3918848,16.040865,41.381,29,0.056443635,0.15313089,54
67025,0.8957014,9.8632555,91.3003,30,0.02049885,0.10259583,54
67027,2.4922533,14.119565,81.261,30,0.022233767,0.05587273,63
67032,2.5395355,15.588164,89.4481,31,0.04457449,0.0,54
67035,0.82005215,9.4263525,95.336,27,0.042471234,0.2538881,44
67036,0.3697033,6.756395,78.6338,27,0.03059822,0.15358302,45
67037,2.4335232,12.68309,38.0117,31,0.02996297,0.19111608,58
67039,1.4038229,11.731028,90.358,30,0.016836414,0.08574645,52
67042,0.84226227,8.691373,93.8293,28,0.018415593,0.07824035,88
67043,0.97346973,9.307087,56.5486,27,0.01547223,0.07021949,68
67050,0.8391485,9.230723,74.1138,30,0.036064167,0.2546686,64
67051,2.4352522,14.610137,91.1603,31,0.025688421,0.09602192,67
67055,2.638713,15.965162,94.5501,29,0.05451465,0.060436618,56
67057,3.0412006,15.3333845,60.157,31,0.04175141,0.17033733,58
67058,2.1919546,13.322864,85.1659,29,0.017965483,0.04417912,55
67059,3.0942392,13.6030855,20.6833,26,0.025549732,0.116325416,50
67060,1.3227596,10.655451,61.808,29,0.015385467,0.066266805,49
67061,0.7744374,8.353596,69.8504,29,0.15922415,1.1840386,47
67062,1.6026516,11.493252,94.0718,29,0.12835608,0.9249558,50
67063,0.7839556,7.6351857,46.8044,28,0.024843277,0.13426468,49
67064,2.0562,9.027913,11.1692,27,0.040933505,0.23178846,49
67065,0.96048164,10.288718,81.0165,29,0.020620106,0.0987758,47
67068,0.5929899,7.3266454,64.5205,31,0.025438394,0.12696065,47
67075,1.2645121,9.1193285,33.6724,18,0.025472252,0.06750269,40
67076,2.30295,14.395456,98.784,21,0.017839115,0.024453986,86
67083,2.8440504,15.106216,53.0079,18,0.039600804,0.0,45
67092,1.1791992,11.289551,96.2471,19,0.0383524,0.14841868,44
67096,0.6206255,7.5546184,56.4532,19,0.07954882,0.34806383,37
67104,3.4100828,14.593469,23.7173,22,0.04523707,0.18324491,57
67107,0.26018953,5.8875537,73.6002,19,0.053465284,0.22747019,41
67109,0.985363,10.481613,96.3438,20,0.024472287,0.10219143,41
67115,2.25799,14.103566,99.4935,21,0.028362542,0.0599276,46
67120,2.3631964,15.609658,99.4982,25,0.037785493,0.0,65
67121,0.14296436,6.627846,92.2838,24,0.029491918,0.2097204,67
67122,2.179655,13.752755,89.0394,27,0.017983297,0.028996497,77
67127,0.8503437,8.918005,97.6427,21,0.015679808,0.05919323,85
67128,3.0327291,15.545015,52.0959,18,0.061764248,0.0,46
67137,0.7056484,7.540522,60.5992,20,0.027711494,0.11604538,48
67148,3.0523844,14.136553,27.4571,24,0.02299151,0.15922487,83
67149,0.7039385,7.96457,56.5455,23,0.11365221,0.778183,54
67153,1.194663,10.033479,55.6572,25,0.015314125,0.07923184,78
67155,1.8084602,12.643076,90.0529,26,0.016063973,0.08503458,80
67157,2.422103,14.693342,87.7786,22,0.029608453,0.058644403,59
67159,0.5783639,7.8987846,81.3714,25,0.028091494,0.1499331,103
67164,1.3755169,11.644,98.183,30,0.023236347,0.1263218,76
67178,1.989398,13.387453,98.1276,31,0.018344907,0.041970063,85
67186,3.1172314,14.907388,35.9642,28,0.032047782,0.09099818,58
67187,1.1230383,8.909039,37.7389,28,0.019283284,0.063627295,59
67188,2.8650026,15.953238,96.8953,30,0.04554241,0.0,60
67191,2.9965715,14.871672,37.4751,26,0.031062135,0.06744562,50
67204,2.098751,13.494601,88.2438,31,0.018210461,0.030811617,62
67207,3.0731592,14.18209,30.9167,29,0.02659373,0.11678422,61
67209,1.1242514,10.189604,70.9094,29,0.016230285,0.06628235,60
67213,0.95262814,10.365198,84.2987,30,0.1215202,0.98598456,70
67214,2.1213465,13.639296,95.5661,28,0.02027682,0.04635434,67
67220,2.4798775,14.306622,87.2438,30,0.026857115,0.137717,60
67222,2.8217077,14.590457,91.0769,28,0.04063385,0.23826557,51
67225,1.3823843,10.996592,73.6673,29,0.08872018,0.62520105,53
67226,3.6143684,18.850252,108.9453,28,0.32326838,0.82765245,46
67227,1.7807684,12.638626,88.447,27,0.01688617,0.07786991,47
67229,1.7585888,12.520618,87.3542,30,0.016035894,0.067133635,51
67232,2.6180286,14.964291,96.7363,29,0.034014028,0.13292085,51
67233,1.8654585,12.928266,90.2763,25,0.024203142,0.09565837,43
67234,1.973835,14.455235,86.8604,27,0.02375506,0.0,52
67235,1.998436,13.248553,91.2564,30,0.01626823,0.0,54
67236,1.070591,10.784886,99.9369,29,0.06543195,0.48945573,54
67239,3.1133223,14.109529,25.7822,31,0.026533162,0.11672353,57
67241,2.6362686,14.979333,95.6388,27,0.032635216,0.0435476,45
67244,2.7052708,15.686528,95.7844,29,0.044005543,0.0605498,43
67261,1.0936079,9.943809,62.6527,20,0.025166633,0.07398026,40
67265,1.2168818,10.140996,84.8522,20,0.48069927,2.5112803,34
67268,3.118228,15.990076,54.2058,20,0.04579325,0.0,47
67278,2.4875784,15.075654,99.6334,29,0.034118928,0.09308112,84
67296,2.091156,12.988914,84.6691,30,0.021171447,0.12302389,85
67301,0.84271526,10.159864,99.3367,18,0.025935547,0.106946364,46
67302,2.2495975,14.1649275,95.8226,21,0.03138846,0.09752852,39
67311,1.9610205,13.169587,83.4332,24,0.014791309,0.0046768575,77
67312,0.75525236,7.538266,90.4596,25,0.02556896,0.14204559,71
67317,2.134304,12.234974,54.718,18,0.035435796,0.12210717,41
67318,1.3382769,11.63639,90.1068,20,0.032283403,0.19261107,74
67320,0.9110184,10.046762,86.6295,15,0.095857255,0.3419177,33
67340,1.7998223,8.357506,10.9272,26,0.019079309,0.11382415,88
67344,0.6334672,7.8356843,66.3912,21,0.13697533,0.834519,45
67349,0.82010555,9.6693,90.7457,24,0.021432068,0.13846026,63
67355,3.666706,18.792126,106.1527,20,0.32271224,0.66312635,46
67361,2.5946484,14.793987,94.2311,27,0.026425367,0.050002422,95
67364,0.74085426,9.259994,89.4204,28,0.019182615,0.094521925,84
67366,1.1791096,9.830802,60.298,28,0.102991275,0.7633599,84
67368,0.80935574,9.58215,91.7637,30,0.017498247,0.0759377,69
67376,0.84934044,8.561849,74.8947,27,0.01893575,0.101978734,87
67377,2.4638367,14.749226,89.8523,32,0.027302623,0.081580795,70
67382,2.7955952,15.879285,94.4285,28,0.051110547,0.11802078,61
67385,0.96633434,10.333775,81.3333,29,0.020394094,0.09281557,51
67386,4.06785,18.534933,94.7921,31,0.27366617,1.1914831,52
67389,2.8676682,14.602093,38.6433,30,0.028827894,0.07960467,52
67398,2.91049,14.740522,36.3917,29,0.028770631,0.10788506,86
67399,1.7003117,12.221682,113.9163,29,1.1478095,8.799717,73
67404,2.5339756,12.56306,34.6833,30,0.029363822,0.19236173,53
67409,0.6885185,8.285376,72.8109,31,0.048908286,0.3885485,72
67410,2.8630304,13.424028,31.4896,30,0.02095536,0.09520992,72
67411,1.079051,10.17387,75.055,31,0.017144646,0.095881104,71
67414,2.7862253,15.953227,101.2158,26,0.07268142,0.0,52
67421,2.7047377,15.788376,95.3134,28,0.049867183,0.09628697,46
67423,2.0161533,13.36434,74.6087,29,0.016347878,0.0,53
67427,1.2712278,10.944162,69.7324,28,0.01633593,0.093175024,51
67432,2.8342533,15.193157,50.421,30,0.032652367,0.055870105,52
67433,2.2018137,15.544708,54.9297,29,0.04302698,0.10545814,50
67434,0.7115207,7.948593,71.4715,29,0.029938612,0.13834451,44
67436,2.3246927,14.503392,89.4564,28,0.027171012,0.052450053,52
67437,2.0176706,13.501494,91.2679,28,0.017071314,0.0,49
67440,0.9215288,8.917407,52.8179,28,0.035221342,0.17175275,41
67456,2.1531458,13.785947,97.9585,20,0.02209321,0.0,41
67459,0.85453176,7.97316,55.8638,23,0.02430058,0.12340686,54
67464,2.4982872,14.267303,100.0416,29,0.023611872,0.08256767,95
67468,2.7409782,14.330426,35.9664,32,0.02407186,0.09071316,86
67470,1.1697707,8.304795,27.027,25,0.9331696,6.816838,54
67477,1.2442884,10.254663,51.6397,29,0.01755346,0.07221188,80
67483,1.4953909,11.675966,84.9976,19,0.043313477,0.1861557,42
67487,2.5208187,15.4543085,97.3962,23,0.034844253,0.0,56
67496,1.1094046,10.478917,88.971,22,0.17094691,1.0240153,48
67509,2.1330347,13.445564,73.3527,29,0.016686445,0.0,132
67516,2.03718,13.12438,96.264,27,0.17424774,1.4575051,108
67522,2.1795235,13.171426,75.9438,31,0.015454348,0.0,78
67523,2.2561092,11.962571,30.307,31,0.027037077,0.19629861,61
67526,2.7115593,15.664809,94.8678,30,0.042439103,0.044259634,51
67529,1.6650238,12.121831,71.1513,30,0.015282387,0.054360513,49
67530,2.456482,14.720782,83.122,27,0.031262286,0.088276826,48
67533,1.3463602,11.303248,81.9902,30,0.020474533,0.12009015,49
67534,2.596487,12.108676,20.2946,28,0.027190944,0.1516575,46
67537,0.8756523,8.976124,90.8603,30,0.018183269,0.080583625,53
67539,2.4884815,14.779801,94.426,27,0.0321103,0.045664176,42
67540,2.5972986,15.175242,98.9297,28,0.041511767,0.016499303,42
67554,2.1082487,12.846169,71.5055,29,0.019309474,0.09705681,50
67556,2.1610708,13.668602,89.0691,27,0.019537391,0.0,43
67561,0.6120448,8.088544,79.5103,26,0.031484276,0.10701666,42
67563,1.1371908,10.9144,86.8268,28,0.019176701,0.088407055,40
67564,2.6111507,14.971653,86.4115,27,0.035030585,0.07385549,43
67565,0.81805706,8.152379,48.6783,25,0.03137426,0.12566851,41
67568,1.7418556,12.047204,82.6329,27,0.25183135,1.6363988,44
67569,1.032526,10.620793,90.8355,28,0.016890658,0.06789481,47
67572,1.0389423,9.6392975,64.3325,27,0.018561445,0.05924391,41
67573,2.6329384,14.291164,78.5233,26,0.028777977,0.06403047,40
67574,2.7406092,15.923527,99.1521,28,0.051223893,0.103802435,49
67576,2.838231,15.798991,97.3961,28,0.057014346,0.07108789,45
67577,1.5242262,11.479435,72.0934,26,0.023173701,0.10574085,43
67580,1.471014,12.056469,98.0557,27,0.016564282,0.06390485,43
67596,3.3586826,17.311913,104.0822,26,0.12021796,0.17644575,37
67599,0.7667999,9.230975,84.7861,28,0.019307986,0.06882977,41
67601,0.88995075,9.526196,74.081,21,0.32063264,1.5393068,27
67603,0.061932564,5.0125294,78.1913,20,0.4503273,2.1843987,23
67605,1.1903253,5.7232037,97.2717,19,0.3761665,1.4402044,20
67606,2.7199497,14.655474,87.4865,30,0.02660435,0.034087796,61
67612,0.77539635,8.838442,70.7578,29,0.021238226,0.104310535,57
67615,2.4212503,14.712104,85.5557,26,0.03181271,0.077082425,51
67617,0.6383171,7.4413943,81.2478,27,0.03965528,0.23228884,51
67619,2.6079712,14.675753,92.8388,30,0.029409023,0.090263665,55
67623,1.1249113,10.262339,79.7264,27,0.02205756,0.09171321,49
67624,2.2075539,13.109391,77.1326,26,0.017360512,0.0,41
67630,3.1784468,16.650278,97.0651,28,0.08345045,0.15363869,40
67631,2.7407951,13.451568,58.7144,27,0.020463502,0.061231237,48
67632,1.2987585,9.0971155,33.1882,26,0.022788813,0.08695073,39
67633,2.781787,15.775924,99.047,27,0.05623534,0.124593474,44
67634,1.5139666,11.631743,77.4049,27,0.017817076,0.0794805,46
67636,1.314704,11.252394,87.4118,29,0.022752505,0.11047718,56
67638,2.4502363,14.002278,80.9007,29,0.024617305,0.06868222,54
67641,2.6907072,15.481518,98.6574,29,0.048708007,0.0877902,48
67643,1.928771,13.080137,87.3488,26,0.048076376,0.28333247,45
67644,0.9463568,10.159431,84.3053,28,0.020039327,0.086008646,47
67648,2.2266054,13.964743,94.7335,26,0.02267343,0.0,45
67653,2.3943272,14.852483,97.8282,28,0.03440035,0.0,45
67654,2.2845678,14.179784,94.4959,27,0.025905024,0.04454037,45
67655,0.81282616,8.878944,78.6998,28,0.023454158,0.09019406,42
67656,3.9053001,18.635895,100.9446,26,0.30722335,0.9853148,39
67657,1.5195303,11.979848,96.5858,27,0.020884816,0.07059147,40
67658,2.144041,14.039152,99.8769,27,0.024811795,0.0,37
67659,0.6580162,8.523574,88.9928,27,0.026961593,0.1173802,43
67660,1.1419878,10.663906,88.4628,25,0.13747951,0.85682714,42
67661,2.3917303,15.011743,86.2924,27,0.03773232,0.010174385,44
67662,2.0937586,10.712126,26.1909,26,0.025754083,0.11570322,40
67667,3.126439,15.99071,47.8301,28,0.061633892,0.17840102,40
67670,2.482767,14.296399,96.4537,27,0.02918664,0.0,43
67672,0.8882246,9.798111,86.6479,24,0.079545975,0.45673868,34
67676,2.0938168,13.7172785,99.4607,27,0.022928188,0.0,41
67677,2.8173437,15.597187,88.5947,26,0.047174975,0.07761529,40
67680,2.6841555,15.027741,100.9811,28,0.1123085,0.6581921,41
67683,1.1868858,6.240175,73.9046,24,0.029421395,0.13155033,36
67687,2.776229,16.172857,94.5625,24,0.081142806,0.1072133,33
67691,2.4538145,13.646112,36.8985,26,0.022343526,0.0,38
67692,2.031269,12.647735,62.341,22,0.024656601,0.07636877,31
67693,2.3735247,15.500808,97.4323,27,0.04222055,0.0,39
67696,2.2126045,11.352952,22.8187,26,0.024045542,0.12971087,37
67697,3.0284262,16.715227,99.4483,27,0.088046275,0.25831977,38
67698,0.76444244,8.696938,84.3497,24,0.022733731,0.05985355,34
67699,2.663742,13.232645,53.713,27,0.033123348,0.16516243,37
67700,3.0201693,17.188137,102.649,24,0.11255625,0.0,35
67702,1.7361526,12.27554,82.6846,23,0.02094915,0.09438382,38
67704,2.4659643,14.474568,89.1693,25,0.0306479,0.04388124,38
67705,2.1343117,13.62672,68.2155,26,0.021330025,0.0,40
67711,2.224697,13.13553,70.3024,25,0.020080386,0.03943884,40
67712,2.1192894,13.514416,83.7346,23,0.02225591,0.0,33
67716,0.99415493,10.540926,95.1676,27,0.019420862,0.075364605,39
67717,1.6034517,11.375023,63.9566,22,0.02269078,0.084454656,34
67718,2.293538,13.593885,71.4797,24,0.024686202,0.015741603,33
67720,0.68680096,8.229095,66.2571,22,0.033732917,0.11645464,32
67721,2.4237766,14.622092,99.6448,21,0.04323401,0.073789716,32
67726,2.7523165,15.500297,99.9487,24,0.05532864,0.12279025,33
67727,0.6671939,8.237505,89.3423,24,0.12553987,0.7011549,32
67729,1.265646,10.815789,70.7212,21,0.07494986,0.36219418,27
67733,1.0276508,10.02821,74.6565,26,0.022317603,0.07082017,35
67734,2.5693493,15.144395,85.6906,25,0.04226151,0.08754083,36
67735,1.8735733,12.308862,76.969,20,0.023816701,0.080653705,30
67740,2.977579,16.32852,101.0466,29,0.09299833,0.4394991,52
67741,2.673933,15.398442,90.3032,29,0.04501402,0.12762673,49
67742,0.8728161,8.701343,87.4288,27,0.025425732,0.09682648,40
67743,2.849001,13.710095,63.467,28,0.026580041,0.09151843,42
67745,2.3512611,15.2759285,98.9116,28,0.037332065,0.02295782,48
67754,3.4375095,16.86781,63.8144,28,0.08425893,0.12998056,46
67757,1.0603685,10.885208,93.6194,27,0.018019537,0.06699123,46
67762,2.72824,15.9286175,93.5583,26,0.06430362,0.0,43
67764,1.0827093,10.304467,68.4101,25,0.021498788,0.08154312,42
67768,2.1397562,13.717648,87.4174,26,0.02367723,0.0,37
67772,2.3625393,14.520773,84.1621,26,0.03371943,0.0,41
67773,2.1786432,13.258688,79.9586,26,0.02111316,0.054139566,46
67774,1.4060459,11.522379,83.1988,25,0.024629235,0.08099396,38
67776,2.4431639,14.192842,77.8582,26,0.03027857,0.054842744,42
67778,0.87533,9.991038,96.2465,26,0.024707805,0.0817157,39
67779,0.98758507,9.876184,76.2844,26,0.019857336,0.08231391,41
