bp_rp,phot_g_mean_mag
1.9154778,19.552412
,19.522863
1.6250515,19.283718
1.8032532,20.83881
,19.53253
1.7531948,18.053164
1.9661226,12.535881
2.0410423,13.796862
3.0007963,15.6584215
1.5080395,11.938141
,17.088573
1.0227718,19.530708
1.3714886,18.733738
2.5052795,14.68731
2.0454159,11.6441345
1.1685219,19.265633
,19.805307
1.030426,15.4666195
1.404499,20.10431
,19.645939
,19.892965
,20.416636
1.4377975,11.79047
,12.139333
1.6639252,20.20812
3.3953686,17.732058
1.2259045,15.437545
1.2662354,19.224247
2.6855097,15.125411
1.07094,20.6096
2.8028545,14.311511
,20.122204
1.9467831,19.87637
1.9616966,20.53784
0.9810314,20.591082
1.8472519,19.32282
0.70867634,5.3716784
0.44221687,18.951864
1.274416,19.305819
1.5379009,19.474901
1.3662205,18.16344
1.2719421,20.590504
1.4887743,11.541082
0.739439,19.04017
1.5052671,11.637568
1.2217255,19.29496
2.2673616,14.148605
,20.345993
,20.719078
1.6817856,18.87587
1.1848354,20.53509
2.0818062,20.731945
2.492527,14.508156
,20.95007
1.5640736,20.626223
,20.380875
1.763237,20.327583
2.1780853,20.308294
3.458084,17.261578
2.6771946,13.3742895
0.40573502,20.822933
,20.149176
,20.77202
1.4631329,20.903612
1.5704098,19.92129
0.8964596,19.746273
0.7329235,19.910889
2.1970844,20.63403
3.4151678,16.959253
,20.767197
1.5240688,20.355507
,20.355597
1.3792229,20.030954
1.3181114,19.792116
,20.46523
0.03442192,20.984348
1.9509373,19.099606
1.0683289,20.96039
1.2202663,20.565434
1.8637104,20.041288
1.557291,20.418554
1.6751919,20.066986
1.7403679,19.54024
,19.668133
2.9114637,15.960822
0.76511765,20.040157
1.8914471,12.553428
1.4750938,20.942223
1.6343918,20.451458
1.3638287,19.48224
1.58529,11.815189
2.6477404,15.042076
1.4462967,19.886522
1.0067663,8.895269
1.6720209,12.002197
,20.271116
1.4027729,20.570349
1.6027279,19.528147
1.0573292,20.036438
,20.473436
2.1914082,13.720139
3.773261,16.619345
0.44251442,20.525198
3.2278004,16.470602
1.5342293,20.97913
2.7106466,15.663766
2.5483475,15.612508
0.96069145,17.271954
0.45548248,19.789236
1.9456196,20.89983
1.5092354,20.700344
0.77791214,19.954298
1.805479,10.710011
2.812128,15.587509
2.6180592,19.162617
2.711956,20.791605
3.7717896,17.910866
2.4295406,19.43924
,20.237978
2.3846893,19.899797
2.8815918,20.64196
-0.07122803,20.375648
1.4923944,11.739331
,20.57256
3.9259415,17.896976
3.028677,14.389523
1.1969662,20.18564
1.6313286,20.064426
1.4917336,20.11214
1.4623566,19.882019
2.588234,14.872679
2.4472208,13.91249
1.6377678,20.77449
2.752181,14.408443
3.5359116,18.002308
2.3131104,13.757139
0.26970863,17.319454
,20.415522
2.607151,19.602482
1.7560234,20.209028
3.1561766,16.079124
1.8008022,20.828829
2.4095364,20.518492
2.5954666,15.267845
3.0307207,16.263418
,18.504444
1.4202709,20.067743
,20.555225
0.91528225,9.370279
2.4680595,20.650047
1.257801,18.05827
,20.58367
2.337204,20.60537
1.9986172,20.88987
,20.849403
2.0181274,20.378204
1.7388821,20.447973
2.0645752,20.137554
3.7635345,17.739594
2.9780655,13.730621
0.919754,20.220604
1.3588524,19.633934
,20.721136
3.2119274,17.431091
2.7759209,14.370694
3.1297607,16.857544
4.171339,19.318129
3.6336718,17.087217
1.7686996,18.587248
2.3245134,11.473742
1.5852318,18.799538
2.0439568,20.157103
1.2384834,20.617773
1.8804665,19.786604
2.6010685,20.662598
1.6660938,19.68874
1.9402332,19.92576
1.6092796,18.495588
3.0651007,15.941384
1.4042282,20.746006
1.3334217,20.659622
,20.706272
,20.985708
4.4698067,17.17263
1.5263186,10.809669
1.6419239,19.966341
1.4858112,20.330837
0.8490534,9.4681015
4.1401625,16.35813
2.2653008,20.771904
1.1968918,19.17691
3.9423904,17.705456
1.0207758,9.005124
1.6999865,12.099217
3.8967733,17.26709
3.8719902,18.387747
1.18997,10.601983
2.3067455,20.14448
2.8694801,15.666932
2.953188,19.791662
0.78680134,8.579972
2.0028467,13.3566
2.9188042,16.094494
1.6711407,12.525368
1.5929947,19.98871
1.2033997,20.159958
1.7324848,20.466286
3.065256,15.82434
2.739048,15.227689
1.3035889,20.500574
1.8221359,18.43515
1.3455505,20.034416
,19.440695
1.3478303,8.084105
2.0086746,10.070925
2.0538483,13.300576
2.1677265,13.0307455
2.3251286,18.596327
1.6825237,19.360636
5.0119925,17.670595
1.9918766,19.664717
3.9060364,18.488436
2.227353,12.688064
2.9876585,14.47118
2.0145626,19.439941
2.664301,17.051779
1.9265213,20.3668
2.8171978,15.980523
,19.307344
1.4251556,19.493004
4.8834324,18.434393
2.3076992,19.546217
,19.567896
1.3763199,19.946072
,19.836935
1.0230885,20.38593
,20.56243
2.292614,19.228754
,20.745886
1.8622684,20.826178
,20.45091
2.6507769,14.722684
1.2166767,20.64484
1.8571224,18.730993
2.324891,12.925971
1.093193,10.118689
2.326826,13.472268
2.444459,14.99979
,20.398058
,20.160172
1.6832352,12.694131
3.7813702,19.144531
2.3732872,19.958134
4.211895,16.565783
2.833085,15.43807
1.9935617,12.570478
2.8041925,15.388175
1.3196182,20.338385
1.67062,20.274736
3.6434002,17.669533
1.3801785,17.51426
,20.306517
1.3078308,19.654367
3.1146412,17.333057
2.9855118,16.26406
,20.591694
,20.603014
,18.297316
2.5477629,15.767014
1.3611717,20.40813
3.094409,16.361263
0.91804314,20.788773
1.3167667,20.41511
1.6598492,20.007364
0.32397842,19.89542
3.0804243,17.06541
1.7943764,20.308546
2.588748,14.752868
1.346796,20.913727
1.0857105,20.607254
,19.954563
1.7305946,20.461739
1.7102833,20.693377
3.187004,16.98109
2.12115,17.221752
1.5807648,20.805498
2.8897867,16.307713
2.6691284,15.471972
1.4538326,19.825296
1.02458,20.788229
2.3731995,20.996138
,19.953579
1.1893158,20.76855
,13.09743
1.2886677,20.65079
1.519146,16.239145
1.9462452,18.939789
,18.725811
1.5781097,12.084828
2.6039467,14.240482
,19.477566
,20.857626
1.8402233,19.51573
1.4831467,19.412983
1.7819176,20.246275
0.34983253,18.576109
2.0640602,19.627136
,19.994024
0.36982298,5.682041
1.1915531,20.839514
1.6456718,19.059069
1.3427944,20.830385
1.9188156,20.88049
1.5303249,20.323072
1.4256458,18.842463
2.3712988,14.843742
1.1988201,20.01013
1.6194668,19.113186
1.476635,19.422218
2.2071419,19.852255
1.6137714,19.515186
1.7984161,20.45939
0.9185982,20.062243
1.6595364,18.868023
1.4528322,17.307352
1.6847782,20.532335
,19.938602
0.8584366,20.467035
,19.505877
0.8936653,18.539707
1.5176067,20.042845
,20.068895
,19.809965
0.9312763,9.189783
1.6487484,20.758326
2.3977203,13.583866
1.689209,19.978872
2.473815,15.796984
1.6012917,19.750557
1.6154385,20.74673
3.790903,17.216923
2.7379923,15.837224
1.4063835,19.710243
2.8685493,16.057121
2.2459717,20.393284
3.3396864,16.597162
3.3946743,17.97241
3.2158098,16.785742
,20.160559
1.4093304,20.676771
2.2889385,20.863962
2.9734535,16.592207
4.010063,19.003738
2.2936573,20.487339
2.072569,10.152163
1.2768116,19.544937
1.6412907,19.913694
4.0774612,18.446934
3.0220299,15.159908
2.5412292,14.123001
3.5412178,19.162594
2.7570486,15.268559
2.4110193,14.373962
3.3452854,14.46234
1.3974972,20.239805
2.7184591,16.023588
2.9192152,16.404982
1.2830219,20.896116
0.8881531,20.516241
1.4310818,20.828756
0.83217907,10.006561
1.2317886,19.297462
,20.043524
1.8178139,18.73521
,19.999514
,20.498077
1.4973011,20.966137
2.5365543,19.606363
2.3878288,20.696817
1.1665211,19.174002
1.1842499,20.77053
1.2723026,19.818827
1.1949253,20.82905
1.8979845,12.930394
1.3791504,20.050905
3.5953789,19.222822
2.4655275,12.038737
1.6124115,20.138647
,16.031145
2.2969646,19.47598
2.6156874,15.201624
,20.067324
1.2107983,20.239
3.0418634,16.860502
1.4769497,20.213352
3.3404284,16.693901
2.5755692,15.1440735
,16.486158
1.023241,20.148607
2.005886,15.8951
2.753645,15.5012
,20.215822
2.5526257,15.956849
,19.695293
1.4249134,19.208004
0.7640991,19.921305
0.61446476,8.076238
1.0724487,18.792265
2.6141634,14.06048
0.10237694,14.38987
0.45620728,18.201252
3.2956514,17.195545
1.433075,20.65689
1.3884621,20.664366
3.2460785,17.6234
2.2607632,20.818188
0.9047775,19.684929
1.1292381,17.065598
0.8808403,20.37874
1.0877571,18.76735
0.70897484,18.224018
1.9114304,19.201036
-0.071946144,15.586531
2.1843977,13.250084
1.638073,20.08311
,18.997318
2.2306223,14.740527
2.1635447,13.284227
0.642529,5.581147
,18.023512
3.370741,16.833529
1.1577482,10.241302
0.9768715,18.599163
1.6858826,20.418634
,20.174788
1.2519875,20.83459
,20.658491
2.5199718,20.076881
3.3635159,16.793015
1.3759003,18.380583
2.9348803,15.874184
2.7626362,14.328277
,20.885809
3.8325253,18.356333
0.8030119,9.125023
2.4408216,14.082819
3.1770077,20.087112
2.0073013,12.298297
3.075161,16.691788
1.7766876,11.6381645
3.0929747,15.998684
2.6642113,13.997162
2.7562962,20.422565
,20.262136
1.3995991,17.997473
0.8155079,19.88602
,19.797276
,19.373856
1.4814701,11.193041
,19.870798
,20.321999
0.73140335,19.662394
2.6351795,19.764435
3.1936035,16.536537
1.6400604,20.552212
2.2281246,12.973281
1.4066277,19.906775
0.79358673,20.599232
,19.51167
1.3782883,19.259247
1.4591751,20.420898
1.6241112,19.488167
0.82864,20.770485
1.8301277,20.511393
1.5297203,19.672457
2.229394,14.160108
1.0161018,10.562529
2.00317,20.124916
1.3229733,20.078114
2.591529,14.80169
2.346137,14.774667
1.2828484,20.819427
1.5995255,20.601128
1.2866116,19.387901
2.7442913,18.96786
2.458664,10.318219
2.050682,20.355896
3.0338001,16.63194
1.3533058,19.87067
,20.604233
0.2164383,15.256731
2.349,12.802646
2.471552,14.163817
3.0801525,17.6795
2.0651302,19.041763
2.8805046,15.638324
1.9553394,12.048429
0.9710083,20.659248
1.52738,20.481863
,19.38486
1.1846447,16.655506
1.6186638,20.141426
1.6998425,20.501534
1.9116402,19.829077
1.1029911,20.827015
1.2177572,9.7081375
0.80161,9.087449
1.555891,20.48251
1.590292,20.72191
2.9726458,16.33466
2.0868893,20.86911
2.5766811,14.857554
1.9206371,20.2341
,20.864721
1.5824833,20.964474
0.7883053,19.21235
1.4785099,18.936098
,19.648014
2.7834349,14.703066
2.8399763,15.885163
1.8154602,20.17083
3.572651,17.536077
2.6592789,15.606413
0.7027168,20.318434
2.343214,20.746891
1.5765867,12.477103
1.5262432,11.971254
1.0752525,10.873245
0.7582369,8.7810545
,18.552406
3.1918068,16.93515
,19.928375
3.2278214,17.251677
1.2702198,20.976175
,19.827745
2.1645393,11.021546
1.3039589,11.507691
,19.586206
2.4945707,14.770062
,20.189865
1.3041325,20.734667
2.1775627,18.706593
1.1847725,20.422997
4.4615183,17.380083
3.0058746,16.219013
1.5400143,18.84219
1.0966482,11.933308
2.4168491,14.634598
3.1915674,16.414888
1.5133553,10.823283
,20.709417
2.7590618,16.281162
2.499772,14.990742
3.6395035,17.657787
2.070959,19.300737
,16.963583
2.413807,20.700533
2.2501755,20.787601
3.4837914,17.788889
2.7481728,20.727114
0.73978233,9.188405
1.0806885,20.919651
2.7279797,14.9861355
2.9370346,15.312085
1.4852238,19.557243
2.297945,20.640146
3.5808296,17.58476
2.0897121,9.303389
2.8922663,15.690354
1.6839333,19.707323
1.0770969,17.543941
1.3620415,10.196676
2.8939018,15.87579
2.1139374,18.569387
1.3086796,19.524252
2.7872992,15.1476
1.552105,20.004086
2.7678185,15.309813
,13.598612
3.650959,17.533201
1.4082623,19.233673
2.877181,14.585363
3.5386114,16.756102
2.6311302,14.878901
3.2620478,16.696426
3.492031,18.591433
2.4668617,18.065662
2.8338528,20.705938
2.4337482,20.253105
1.3715248,11.274195
3.8609753,20.03062
2.4366188,20.136599
1.154602,18.589231
1.1676407,19.814432
1.6461468,20.34779
1.6084251,20.245806
,18.808203
,18.942717
,20.512589
1.7256832,19.830248
2.5038662,20.090742
,19.849585
,19.69661
1.1712055,20.868347
1.6581497,20.51877
1.390337,19.90617
2.9772606,16.758648
0.97336197,17.699446
1.2678356,11.119918
0.8381767,19.411402
1.6171722,18.251085
0.7986984,9.20184
,20.538618
1.413765,20.205442
0.9172106,10.149799
1.3240852,20.66718
1.6050415,19.289543
1.0810757,20.17158
1.7088947,19.90411
1.6065369,19.241224
1.8477287,20.911285
1.0294333,10.28826
1.9510689,13.162666
2.7323732,15.86818
1.1714888,12.629692
2.7156525,15.37539
1.7412653,12.572202
-0.020246506,16.299513
,19.333847
1.3898945,20.324928
2.8196373,18.22774
1.3237724,20.270632
2.5829754,13.352803
1.1342611,11.087718
2.9752636,16.88177
0.10068846,5.0631213
0.8141298,8.516495
1.2702923,20.707409
2.6688776,15.120613
0.6694813,20.200043
2.5457354,14.814803
1.5300865,20.409447
0.74746895,20.605593
,18.610025
2.4682617,14.014551
,20.328314
2.7526817,15.291018
0.7268505,17.616228
,20.536928
2.460637,13.36192
,20.176802
1.9915619,20.548166
2.7881184,20.966324
,20.836267
0.8697896,8.095977
1.5884743,20.08348
2.8108625,15.350284
1.9684124,17.39259
2.7749043,15.971421
,20.484604
,19.630077
,19.705202
,20.19888
2.3538208,19.21589
,19.155985
1.2435036,19.694792
2.5812407,14.041516
,18.561543
,20.442068
3.9822712,17.644209
1.8133316,20.862846
3.2348804,16.766596
3.2078037,16.430662
2.2998934,11.522762
1.6097069,19.787529
,19.768103
0.6387353,6.0844994
1.1308084,8.597091
1.4785233,20.170471
,14.365007
1.2184639,20.484947
2.4833708,14.744566
1.2295609,16.956375
1.9654789,20.342209
1.310585,19.528372
1.1888447,19.434307
3.6502342,17.864595
1.6803074,20.193188
3.1401978,15.837813
,19.83575
2.4792738,14.797679
1.3917294,11.687307
1.9224148,19.389093
2.8110037,15.525045
,19.571337
2.7196655,13.773182
3.5131788,15.953393
2.5947685,14.299514
1.4467793,19.809538
0.9279671,19.030132
2.6145582,13.839173
2.3834772,13.272249
2.431487,15.321974
1.1495571,17.453081
1.3652,17.631836
1.760603,20.800991
1.5956478,20.670887
1.496954,19.842398
1.7238102,12.404835
1.1978054,19.914919
1.5030899,19.586433
2.8044271,16.519638
1.6562319,12.018839
2.8477516,15.700165
,20.749386
2.732624,12.410524
2.7847433,14.730051
2.6827583,14.006544
3.3871918,17.498375
2.1137152,10.800222
-0.2935753,14.971576
2.408781,20.668005
2.7559566,13.635114
0.88664913,9.395993
1.2824755,10.680119
,20.431515
2.1415863,18.58333
1.2180672,19.519814
1.8555374,20.330315
,19.046474
3.2972069,16.019787
2.8137026,15.642079
3.2405682,17.487503
0.6126461,6.909937
0.82518387,8.526594
1.9008875,12.807638
1.8881979,12.851123
3.6582947,19.333477
2.6669064,20.333685
,20.502104
1.7144966,19.735857
2.657096,15.176938
2.33702,12.5620775
,20.579931
2.7779198,20.082232
3.429863,15.862569
4.2898693,18.383581
4.1792774,17.524342
0.8376403,7.108048
2.0398006,20.216576
2.053996,17.065584
,19.776323
1.8289471,12.7486315
,20.329842
,18.643974
0.84565735,18.123
2.3001156,13.900737
2.3826427,20.37687
1.1061325,19.635742
1.4527416,18.789644
4.0529613,19.428535
2.3338833,15.770391
3.2021418,16.475481
3.3094883,17.576601
3.719553,19.207098
3.2637234,17.46096
3.198576,20.12806
2.0006294,12.960915
2.7180986,15.03988
2.9311247,15.667616
1.873436,20.533657
2.9032383,15.896978
1.7517395,20.6806
1.7633572,19.548168
2.04782,11.732052
1.5038147,20.852787
1.5119724,20.322899
3.1961098,16.183704
3.0201206,16.9949
2.6984787,19.411879
2.4248714,20.496504
,20.87948
0.9974346,20.093056
,19.984001
1.992876,20.095873
0.9741039,17.479048
1.359478,20.627808
3.0756245,15.679871
2.7826157,20.856321
2.005392,19.03544
2.001051,19.379534
,20.009531
,19.361712
2.225956,20.42312
0.9157524,19.750578
,19.475235
3.2725315,17.997822
2.1070757,12.534672
1.4842377,20.118439
,20.17314
1.8233299,20.036106
,19.09297
2.4998713,14.854654
1.7828655,18.582478
2.1154156,19.46336
1.8723717,20.49612
,19.644217
2.0769863,19.257998
2.1425915,20.523434
1.1283321,19.536982
2.5384493,15.262174
2.1363506,14.023473
0.916008,19.611565
1.6105614,19.273142
,20.776815
1.6800766,18.791786
,20.696613
1.4748383,20.907211
1.5260162,20.641174
1.5808754,19.662416
,19.849358
2.1756783,20.005383
1.0244169,9.409953
3.4513702,16.598417
0.808012,18.397356
,19.798498
2.8157473,11.947394
1.9063187,11.348794
3.3256512,17.359995
0.874115,18.966887
1.0621586,20.056778
3.1871977,16.799652
0.9546051,19.539576
,20.018234
3.3904953,17.055275
1.8214397,20.123587
1.5889416,17.910837
1.2161427,19.934334
2.0044613,20.353031
,19.296434
,18.903807
1.7003422,20.460188
1.3444576,20.277864
1.2625484,20.979214
2.243741,13.756499
1.7884445,20.166122
1.5094032,20.507975
,20.5501
1.7509823,20.808855
1.2725964,20.171154
2.2737474,13.461522
1.9794598,19.844639
,20.293774
1.1272526,20.806562
,20.742815
1.343626,17.35988
1.4902458,20.48296
2.788269,15.659506
2.2262373,14.418524
2.9667473,15.958623
2.5432196,14.656228
4.1109276,17.870628
,20.25684
0.7355728,8.962759
1.7646236,19.739128
0.83029175,20.087305
1.1184311,19.352585
,19.4821
,19.079367
1.2424755,19.47329
1.3891983,20.652391
2.0020733,20.868689
4.029667,18.783321
0.71338606,8.043476
3.4035234,17.003628
,19.059748
2.434249,14.267325
,20.012566
,20.192066
1.8367643,12.5914
,20.34467
2.424677,13.715272
1.0984917,20.122526
2.922638,15.89439
,19.906708
,20.127573
4.1986046,18.76311
3.002551,16.235416
1.6039505,20.208391
2.5281305,15.391908
1.0854721,17.193491
3.1224794,16.808134
3.3773165,16.242006
1.6259155,12.073028
3.111494,16.31143
2.539297,20.525682
3.677845,18.054262
1.8945217,19.125856
-0.04024124,20.899446
,20.189339
1.6969681,19.683216
2.8752403,14.573284
1.4805107,17.958122
1.0215082,8.601947
2.0590057,20.953848
3.5595913,17.269577
2.4115267,13.687216
1.4904308,20.515654
1.4618931,20.910112
,19.259214
1.4410629,19.9693
1.0645142,20.299725
2.2422752,14.556544
1.3654156,19.54866
1.166851,20.834883
2.6302948,19.15466
1.5007153,20.353004
0.80494833,8.376607
2.0014496,20.354677
3.2998219,17.240168
1.4996471,20.301949
2.3550453,20.437853
2.667159,13.187681
3.0070486,15.585842
0.69573736,8.3201275
3.0557919,16.118946
1.411686,20.20723
1.508892,20.341665
1.467102,19.457968
2.6853876,15.088493
,20.193724
2.0252094,16.548328
2.0828457,20.246893
0.8319812,8.13319
1.3192539,20.702301
2.9420319,15.868523
1.35816,19.298344
0.9772053,20.681852
2.95957,15.730413
1.0450268,18.704187
3.1209145,19.817528
,16.344746
1.9246578,18.53073
2.3018522,13.860028
2.6287413,15.6369705
2.9275455,20.406054
2.0569,19.751762
1.1657848,10.374772
1.9503822,20.422361
2.0945282,20.208103
2.0079975,19.413216
2.109352,20.234255
2.9801493,16.313196
2.1377363,14.166394
,20.688835
2.6692543,19.001144
2.2176495,19.524664
,20.652075
3.6947098,17.495579
1.1492825,20.597927
4.3051815,18.329165
1.6608543,20.053219
1.7749748,19.911116
0.64473295,7.091731
2.9635172,15.487894
0.9180193,10.080137
2.3310356,13.23647
3.0366364,12.4653425
0.7005863,20.84793
4.114599,18.36859
,18.692734
1.7999287,20.405884
1.6792488,20.931498
1.8047419,10.373825
3.2029772,15.295589
2.6788454,13.344323
3.8049622,18.90816
2.6159763,19.656408
1.2926025,20.181274
0.7692604,20.60593
1.2140636,20.54589
1.1922779,19.793423
1.5242939,10.838379
2.9640598,20.092308
0.6117711,7.3629966
0.051213264,4.7871923
2.0809193,20.360582
3.274703,17.174408
,20.338724
1.2666492,19.870548
1.3406296,20.193169
1.7329445,19.735178
,19.89694
3.381157,17.933119
1.8740177,12.735625
1.7472153,20.598593
2.282421,20.360855
1.9085808,20.403444
,20.614164
2.6558971,18.631659
2.447688,11.608544
2.6604977,20.15596
1.5384188,11.64865
0.6816101,18.707329
,18.574163
3.1934834,17.202608
1.5741272,20.272245
1.7696304,19.26253
0.98074913,19.163486
0.70470047,7.6538367
,19.117085
2.2001076,20.150902
1.865921,19.883959
3.87924,18.354765
3.2630005,17.70951
,20.795912
2.494011,14.930519
,20.392624
1.2471924,20.08768
2.7610302,20.465185
,20.47496
3.2341547,17.297958
3.284546,15.909609
1.3895893,19.309668
1.0911655,17.943195
1.2575359,19.26704
2.3366795,14.355051
2.6928444,13.454723
2.8657074,20.041368
3.1592941,16.849358
0.92657185,9.252314
2.922472,15.144026
1.3160324,18.780443
2.5105677,13.1422
0.8828964,19.436428
3.0165167,16.200493
,20.29308
1.418951,20.098938
1.9782429,19.022081
,19.304981
3.2830915,16.220545
1.7757282,17.061666
1.9702778,19.214504
1.4311523,19.717232
0.9399872,20.638563
3.4850674,17.574793
1.8277388,12.501539
2.5276728,14.465682
1.3413334,18.281366
1.2629986,19.11178
3.1182833,16.22379
2.1091766,13.854105
2.3715048,13.700493
3.1676254,15.583936
1.8481436,12.426896
2.6053839,14.94277
2.885602,16.16525
2.5617533,15.037055
2.4029512,13.268341
2.0845585,20.651226
2.143509,20.520704
,18.630316
,19.201344
1.0928345,16.820936
2.0797234,13.397711
,20.623703
2.0618477,12.202329
2.1584988,19.619535
1.4294024,11.269637
3.0235624,15.5269985
3.2471046,18.93909
2.4967537,19.324688
2.9718437,16.078941
2.249586,12.946167
2.280325,14.092659
3.4735317,19.163706
2.3011932,20.438892
1.2435665,20.757671
1.3121395,20.7247
1.3332367,20.349884
1.6140976,19.056631
0.5392022,8.050888
,20.59869
3.9872284,18.004791
2.4799423,15.25447
1.9124146,19.935015
3.0354767,16.3726
3.2341986,17.060837
2.6603098,15.116131
2.3195124,15.555178
2.6671448,14.034125
0.678864,8.300258
1.0666203,8.034779
0.79934025,8.949222
2.771575,14.957551
1.1828022,17.155966
0.5482292,7.2919297
1.1287603,9.353323
3.4440098,15.882082
2.2078285,20.343899
1.5493221,20.841383
1.5893669,20.79936
1.6183529,19.187897
1.3951855,20.519371
,19.199053
2.9528685,15.239819
2.5999193,13.813652
0.7828646,9.283944
1.4912167,9.986376
2.8107948,15.536979
1.7843418,12.814071
3.2654467,16.67952
2.4343414,14.775449
0.91479874,20.99741
3.3600655,17.592579
,20.080746
1.1244354,18.736511
0.77194977,19.450886
1.298748,17.663929
,20.594034
,20.739288
2.3805141,20.553818
2.3267393,14.422035
1.6636181,20.779915
4.0080967,18.4357
2.8061914,13.680791
1.3647327,18.408274
0.87280273,9.083632
2.8083658,16.240318
1.8481369,20.854052
2.960247,16.346422
0.55698586,20.043604
1.5315647,19.39744
0.7403178,7.171686
1.4510231,20.259333
1.9709625,20.09004
,20.80538
-0.112924576,15.472292
1.9984312,13.67316
2.5023203,14.318985
2.5586987,12.803383
1.667386,12.130325
1.2163467,20.865519
1.1836643,19.1822
2.8523493,15.310176
2.0079098,19.961388
2.0451393,20.3014
3.686017,16.981777
2.5810442,14.581624
2.505455,15.648646
1.7026062,20.134493
2.5787354,20.725103
0.94274426,9.881208
1.7724266,20.219242
1.3577881,20.215633
2.4721584,19.21777
2.0594711,19.354998
2.5325203,20.745457
,19.932934
1.1241856,20.582178
1.7908249,20.661026
,20.638584
1.8793449,19.85146
1.906107,19.82723
2.6800537,15.466422
1.8159676,18.581524
,18.94389
,19.451273
2.0055275,19.79847
1.6438503,19.50213
2.2817574,20.312496
1.1302719,17.725233
2.2237206,19.605003
1.0999889,20.80532
2.116415,20.789757
2.115963,18.7466
0.8922577,19.98234
2.1336174,13.477424
2.9625492,14.105448
1.6609678,10.906549
,20.937742
1.1926937,20.11427
1.0134106,9.454695
3.4948635,18.541243
1.13449,15.536275
1.086443,19.63612
1.7163181,19.680246
1.6799908,20.522293
2.4718866,15.037399
1.4775639,17.854618
1.977047,19.88077
3.4881878,18.5178
,20.192465
1.2068539,19.34021
1.0056686,20.707367
0.7310972,8.621779
1.4480877,20.151428
1.4848156,20.526228
1.5621758,20.26977
,20.509655
1.5468769,20.304796
1.7772293,20.052973
3.435855,16.55057
1.4718456,19.855598
,20.233133
,20.10475
3.5586357,16.485588
0.85958004,8.525768
2.971342,15.772789
1.4493198,19.247866
2.0912514,12.188263
1.062027,19.529066
,19.499388
,20.805414
,19.59088
,19.518955
,19.906498
,19.596521
1.2089863,19.591417
1.7397213,18.950373
1.6203976,19.794302
0.9770756,20.549055
1.759964,11.992879
1.6270771,10.7597065
2.6889877,14.165113
3.0464554,18.411783
3.3694248,20.38674
0.8870182,10.049277
,20.138523
1.275919,19.829697
1.7827358,20.204428
,19.818472
1.4438152,19.256208
2.720933,14.784708
,19.188723
2.2819386,20.21245
1.0693092,20.741152
2.767766,15.311832
1.5323162,20.081367
1.2073307,20.647457
1.6234627,20.148441
0.98854446,19.744196
1.1258278,20.452576
1.6455631,18.579336
1.559042,18.64258
2.731022,15.2103615
0.77553654,11.602076
1.1670628,19.963907
1.444952,19.29931
0.78150415,7.9396887
3.2084904,16.942732
2.8905106,15.282051
1.7721558,20.310375
2.3994808,13.756633
1.0653963,10.587577
1.3737812,18.931934
3.1635885,16.037243
2.3355618,20.355251
-0.1439228,16.115337
2.1894321,19.932419
1.2389984,19.475283
-0.36048698,20.97091
2.831461,14.933653
1.53405,20.733797
1.3067074,18.484661
,20.170004
1.6139154,11.7657385
0.55888367,20.795052
1.0149069,10.254493
1.7936563,12.830631
1.2464066,20.317898
1.9820881,20.32875
3.1904802,14.071676
1.2010784,20.912605
0.7943535,20.918818
0.68343306,7.5198693
,20.97133
0.8827839,20.940687
,20.331665
1.429491,20.850512
1.5002441,17.926828
2.193613,20.039644
2.2413979,19.548838
,19.758297
3.3013725,16.962044
2.1938095,18.807018
1.5662975,19.187265
1.3371239,19.40146
3.685011,18.704653
2.7359247,16.081997
2.2621746,13.159924
2.0238142,12.922821
0.91651154,20.515371
1.1240387,20.125513
1.0278683,19.891716
2.4555283,14.176675
1.3511333,20.571949
1.4029236,20.425589
2.744897,15.159021
1.9266148,12.875243
1.0460911,20.674114
2.9759016,15.650261
3.489088,18.587412
2.213379,20.149382
0.6084919,18.936619
2.6556244,11.995632
3.7725353,18.128143
3.134593,17.16163
2.2205753,12.800256
1.6438904,19.585842
0.7940197,19.944456
2.875287,16.9976
1.9251518,12.478233
1.674324,20.769567
1.7225819,20.904043
2.436432,13.779059
0.88099957,8.571161
,20.076517
2.087019,19.096981
0.17797852,15.559033
2.0966606,19.165215
1.946024,20.093523
2.1036148,20.615646
2.832983,19.262194
2.1171818,20.557098
1.4470387,20.746628
2.087906,19.186731
0.80793285,9.155176
2.452734,18.072645
3.3772583,16.424997
2.8522625,15.194463
1.1251812,20.284533
1.0140781,20.174877
3.4886742,17.633768
,19.750298
1.25424,19.217817
0.7553606,8.050471
3.1606464,20.798101
2.3699923,14.124605
1.0717201,20.651247
1.4173565,20.657495
1.9996243,20.57988
3.5767193,18.932013
0.66293526,20.009226
1.4351997,19.681843
,20.439865
0.6525831,7.021847
2.4395037,14.457674
2.6156282,14.408868
1.2532845,19.046759
2.824274,14.3549385
1.3001175,18.339542
1.7641125,20.081821
2.4429483,13.117965
1.9818554,20.067877
2.5395947,18.990181
2.5623465,15.535675
2.3079967,14.014127
1.5143814,20.012432
,19.318502
0.40267897,6.2360454
1.5408077,19.39014
1.2066555,19.461115
2.3775616,19.799297
2.3870602,14.424823
,17.838602
1.259615,20.26124
3.8995724,20.280151
1.6379509,12.246409
1.3673496,19.277504
,19.523811
2.046667,20.07967
,20.591246
1.2039471,20.379946
1.9103794,20.828756
,19.980486
