,phot_g_mean_mag,bp_rp,distance_gspphot
63679,12.524925,1.8795109,86.5153
63680,14.62973,2.787982,83.4888
63682,13.226968,2.029026,85.3843
63683,14.288239,2.9290085,31.8474
63686,12.977032,1.912961,80.2716
63687,14.380424,2.4340916,90.4084
63688,14.828588,2.556203,75.7601
63689,14.502306,2.6620207,76.1211
63691,15.397763,3.1157007,45.5904
63693,17.162624,3.296276,100.69
63694,15.66487,2.7221174,99.896
63697,14.413556,2.3499842,84.9128
63698,16.008762,2.7749186,96.7837
63702,10.258426,1.0754309,82.1519
63704,10.979385,1.2477198,86.6124
63706,15.873828,3.1396618,98.7492
63711,10.13033,0.97931194,89.3336
63712,14.706757,2.4717283,87.7757
63716,9.777188,0.8570366,98.7666
63720,16.820871,3.5388145,58.185
63721,15.000541,2.499879,90.8948
63722,9.9349575,0.9670868,71.8163
63723,14.562903,2.6841574,94.7125
63726,15.653792,2.7703114,84.04
63732,9.486924,0.81783295,98.4568
63734,9.398796,0.87051296,87.1025
63739,17.34332,3.1678638,96.6154
63741,15.77677,2.6382399,81.9257
63752,7.828594,0.6787348,58.8015
63758,16.048334,2.7120934,87.3894
63759,14.836876,2.5410461,87.3605
63760,11.907779,1.434804,91.5993
63761,16.209497,2.8993216,98.2871
63762,8.890422,0.8393364,64.7805
63763,8.288974,0.710309,68.9062
63765,9.915401,0.88863564,92.986
63769,16.31166,2.9074812,102.038
63770,13.924813,2.5234299,94.4729
63771,16.006182,3.256403,54.3394
63773,10.367618,1.1472073,67.371
63776,6.39524,1.0020471,17.8885
63778,15.775928,2.838603,90.5962
63780,9.888975,1.4631357,40.3837
63784,14.207549,2.4571934,77.4879
63786,17.545685,3.3083363,106.2267
63787,14.744812,2.4633474,91.8836
63788,9.787136,0.9344063,77.0823
63790,8.502889,0.79063797,79.2789
63792,14.972128,2.7566166,49.8481
63794,12.44885,1.88908,76.5322
63797,9.649597,0.9216366,91.9115
63798,13.745455,2.782094,37.5848
63799,15.861115,3.2912025,43.5758
63802,11.465964,1.3511057,88.6849
63804,12.608482,1.9038448,64.8398
63809,14.403967,2.4444656,93.0265
63814,12.013323,1.68719,79.4934
63820,11.266294,1.7273664,51.308
63821,14.389111,2.3884554,84.035
63822,17.447262,3.3302288,105.0702
63824,11.357009,1.3034592,88.2779
63826,13.817087,2.236991,86.6578
63828,16.04464,3.3155375,54.8458
63829,5.7964544,1.2665339,110.0076
63831,10.34429,1.0321007,94.3169
63832,15.998196,2.797079,99.1394
63835,13.91089,2.0826054,86.2143
63837,9.201181,1.01229,68.2776
63842,7.1581044,0.41061974,99.5669
63847,12.581772,2.3839579,42.2577
63848,14.053756,2.81528,41.7172
63850,11.949884,1.5518999,84.9831
63851,14.138284,2.318081,98.5489
63852,13.715616,2.451912,92.2001
63853,10.680156,1.4593782,58.2016
63855,14.387709,2.559414,84.5464
63856,7.005689,1.2347779,83.5399
63858,14.235432,2.3887281,72.693
63859,14.605789,2.5031242,89.6863
63860,11.604487,1.3887548,89.2888
63862,15.34381,2.606595,97.7673
63864,18.53309,3.7657185,90.3396
63867,13.448937,2.2608032,59.6007
63868,8.905844,0.80005074,73.2905
63869,14.009195,2.136118,99.362
63871,15.934354,2.6883297,90.3132
63872,13.061225,2.1413164,93.9981
63873,14.623746,2.354846,90.79
63877,13.2825365,2.4044333,36.1953
63878,16.08285,2.7850418,91.6095
63880,15.953401,2.6266994,97.3559
63881,14.9638405,2.6528473,87.276
63884,7.778739,0.6043205,72.9403
63885,18.148087,3.497036,107.5254
63890,9.387979,0.90005493,68.1634
63891,11.938604,1.4330225,98.7104
63898,12.837518,2.0708075,77.9704
63901,9.174616,2.0159492,14.3263
63903,14.563326,3.4164524,24.0717
63904,16.054733,2.7101355,96.4679
63905,15.098729,2.9100313,91.1362
63909,12.689039,2.1806555,64.7918
63910,10.603593,1.1471672,94.8608
63912,9.429991,0.86590195,77.5233
63914,9.643565,0.8561239,93.8918
63919,9.645148,0.89310455,81.3901
63922,14.70197,2.4102936,101.1684
63924,7.203598,1.3036904,13.4464
63929,7.6761713,1.2867947,17.2255
63932,16.303791,3.3008137,49.7664
63936,13.917833,2.289815,91.6799
63939,7.329608,0.81800556,32.5139
63944,13.488074,2.073063,65.4956
63945,14.941902,2.503313,86.3809
63948,15.067611,2.6351662,83.9348
63953,9.031822,1.203227,36.7317
63954,9.098475,0.8052473,89.557
63956,16.262249,3.238864,60.7179
63959,13.988896,2.274251,91.685
63965,18.741713,3.6807384,105.807
63969,9.040937,0.7654638,78.5374
63972,9.017033,0.77021694,84.9595
63975,7.6223183,1.2025027,17.9064
63977,9.832186,1.1153307,56.9858
63980,14.081678,3.082572,37.9838
63981,15.266649,2.5763369,79.4621
63982,12.378399,1.6463633,90.9933
63984,11.780696,1.6503067,68.8942
63985,10.508185,1.3216743,61.2082
63988,10.984402,2.0895786,20.6859
63992,8.897002,0.8572111,69.6091
63994,12.736311,1.7364845,96.5783
63997,17.572538,3.3134842,106.8149
64000,10.153257,0.977932,80.5668
64002,15.586652,2.746791,92.1745
64003,15.81654,2.9031267,97.2513
64005,14.985866,2.5866032,95.5112
64006,8.217203,0.66913414,76.0635
64007,9.188051,0.8548994,74.0939
64011,14.542409,2.386177,88.3842
64013,15.246339,2.5586424,85.0722
64017,15.783472,3.0755615,85.8923
64020,16.151764,2.66609,99.245
64021,14.636125,3.1095772,37.332
64022,18.36591,3.671484,112.3012
64025,8.898706,0.8812523,60.1446
64026,15.688866,2.7805662,96.412
64028,12.686457,1.8453207,84.5761
64031,17.398554,3.2013378,102.6537
64033,10.342606,1.0202742,89.635
64034,16.501816,3.3750277,50.1057
64035,12.216994,1.8794689,65.6883
64036,14.022158,2.20679,99.372
64039,10.438176,1.3833656,55.6369
64040,15.364263,3.3717432,34.0431
64042,15.627864,2.5365076,88.2434
64046,8.315604,1.2294087,25.0019
64048,9.8465,1.0058489,70.4
64050,10.279386,1.286335,52.5281
64052,8.588287,0.80373764,70.3269
64053,8.103371,0.6184187,83.8956
64054,15.336463,2.729909,84.2249
64057,12.810261,1.8994093,99.4922
64059,9.717297,0.9355898,67.9936
64063,10.721497,1.1282101,87.758
64069,14.080083,2.3447046,94.0231
64070,10.722708,1.3579063,70.9396
64071,14.864986,3.0367908,38.0076
64074,11.110822,1.334404,80.8531
64075,13.760398,2.3922968,97.1052
64076,16.45179,3.3256454,55.7119
64077,7.04966,1.0319581,87.782
64078,14.103946,3.1945,23.5432
64082,10.216815,0.8807688,94.0521
64088,14.208377,2.5288258,90.3931
64090,12.128648,1.8391981,98.1232
64093,9.737704,0.8705025,85.8299
64095,8.047506,0.6070366,70.757
64099,13.514205,2.9007015,28.167
64101,12.783559,2.63033,29.0877
64103,7.2442737,0.59450483,71.9564
64115,15.802305,2.717928,101.5781
64118,12.880061,1.8405657,98.8041
64124,8.973002,0.72589016,83.2462
64135,11.797458,1.4336882,95.2417
64141,10.016235,1.0823812,52.931
64144,14.745225,2.353304,93.9031
64147,13.183975,2.0143414,77.4825
64153,9.826226,0.9552002,77.5839
64159,6.4709916,0.6730981,59.6335
64161,8.4362545,0.6421623,81.21
64165,13.918684,2.2775984,99.9916
64166,12.796638,2.2725506,34.3361
64169,13.487901,2.3878536,79.1733
64171,10.679849,1.0532475,95.5259
64175,9.515751,0.82065964,81.8479
64177,8.95826,1.3883734,30.8219
64179,10.715446,1.2028046,66.7714
64180,14.952825,2.3375492,99.128
64181,14.844244,2.766324,45.8948
64183,13.394467,2.0121832,95.8648
64185,10.7531595,1.4283619,69.3882
64187,7.809647,0.6892128,63.1252
64189,10.352583,1.0720415,87.8517
64190,15.165188,2.3995333,88.6464
64191,6.204857,0.62215376,74.3736
64194,10.829138,1.2920027,74.828
64196,14.161259,2.2229319,98.7326
64197,10.142377,0.9743538,83.9527
64199,14.7544365,2.7134972,90.0958
64206,17.846119,3.350525,90.708
64212,13.801733,2.2087412,92.2461
64224,10.590852,1.2136688,76.6625
64225,14.275295,2.3519783,98.3512
64231,10.20464,1.1312733,75.6666
64232,12.489334,2.2343035,36.8553
64234,12.68025,2.1559439,69.1551
64245,9.966494,0.9639778,115.5781
64249,11.840953,1.2843018,95.5111
64251,6.232512,0.6104655,100.0475
64256,14.052193,2.419073,88.2192
64259,9.694301,1.2992115,42.8517
64260,17.036085,2.8833532,104.1892
64262,7.698393,0.42572546,98.6987
64266,9.118079,0.96631145,48.843
64268,11.355389,1.5598173,89.0454
64270,10.4651375,1.3511305,43.2186
64272,14.365506,2.652234,93.181
64273,9.651159,0.83208466,96.9103
64275,13.367382,2.0983315,77.2637
64280,14.017571,2.2024803,99.1373
64281,11.95953,2.5818653,21.0477
64282,18.70742,4.123806,96.6724
64283,10.946795,1.0272789,96.5931
64285,3.8871303,-0.17080116,104.1355
64286,6.888323,0.72171974,36.6966
64297,15.316701,2.7818985,91.9546
64298,12.514941,2.450304,30.1057
64305,10.241782,1.4145842,48.4331
64308,16.54613,2.9401226,103.324
64310,11.221329,1.3779583,96.9794
64312,9.618819,0.82155323,84.6352
64314,14.324581,2.580431,91.4016
64319,13.514748,2.689313,36.7948
64321,9.486967,1.3921242,35.7109
64322,9.851141,1.014966,91.1905
64324,15.887565,2.5899715,86.2117
64328,8.472147,0.7940254,56.7341
64331,8.845994,0.77121735,71.3274
64332,14.637942,2.4426746,95.8207
64334,12.966587,2.1973562,65.9031
64336,12.942096,2.7619658,25.0175
64337,13.713298,2.86405,34.2525
64338,13.574535,2.5097656,67.4453
64344,9.301891,0.87817574,70.5053
64347,14.057897,2.1622849,71.9697
64348,9.363868,0.92969036,77.3655
64351,13.859706,2.1220236,84.5804
64352,13.178963,2.3213606,46.9192
64356,10.695084,1.2850161,76.4571
64357,12.788343,1.8759098,85.6545
64360,8.944929,0.71979046,89.5267
64364,16.099352,3.3273335,43.9257
64365,16.540564,2.7089558,100.2354
64368,12.678684,1.9131918,81.5772
64369,11.070533,1.139246,93.6445
64371,18.028852,3.666586,82.3885
64375,16.585464,2.923009,102.5411
64382,8.747964,0.8451109,66.0798
64383,13.583377,1.9800472,94.4464
64387,13.440601,2.528757,37.2598
64388,12.1263,1.5859814,92.6697
64389,13.299604,2.0927248,74.1646
64390,14.333428,2.4687986,88.4636
64392,12.835489,2.0917406,87.9016
64393,15.345305,2.6405725,97.0859
64395,8.26183,0.82583046,45.2663
64396,14.200783,2.4625196,73.3879
64398,15.941696,3.0796175,91.1672
64400,12.785479,2.0117664,102.3753
64403,13.041292,2.8308258,35.2955
64406,13.565762,2.0881338,94.2571
64409,15.188578,2.3313284,99.5799
64412,10.675531,1.0219002,99.2922
64414,14.646286,2.531186,98.7145
64415,16.08437,2.6500654,97.4264
64426,10.697359,1.0989952,87.6583
64439,8.996834,0.79505444,94.5032
64440,14.5754,2.630415,99.4383
64441,14.707702,2.317978,94.4864
64450,8.453333,0.6932678,72.9516
64451,8.971282,0.6883831,93.9928
64457,8.155324,0.573133,86.7167
64482,16.06479,3.1193867,58.3855
64486,8.1298485,0.81828976,46.9486
64490,14.63543,2.9293985,45.1311
64493,11.073928,1.5163031,61.3533
64495,10.4880905,1.134078,75.2385
64496,8.255675,1.005455,33.7012
64501,7.315542,0.59853077,79.0154
64507,13.1156225,2.2090034,70.7428
64510,14.072019,2.3151102,92.5496
64512,16.004196,2.693571,101.9405
64516,9.792561,0.89556694,91.835
64517,8.993242,0.929945,59.4633
64518,9.745866,0.91578484,74.2892
64519,15.662626,2.7131596,94.0925
64521,16.555626,2.8172703,101.0983
64522,14.323602,2.3684587,85.8885
64524,10.613162,1.4268236,54.1982
64526,9.02037,0.72061443,92.864
64527,18.453531,3.5599976,113.1896
64531,14.779267,1.8680716,88.4395
64533,12.473008,1.8350487,85.3728
64534,15.378134,2.6947823,96.3515
64536,15.697134,3.1601696,41.4235
64537,12.569347,2.19164,52.2486
64541,10.652639,1.1471872,80.6733
64545,11.40377,1.867445,45.7987
64546,10.412152,1.0008192,86.2161
64547,10.141995,0.99978447,86.5966
64548,14.1148815,2.410903,82.6421
64550,16.91346,3.431404,60.4403
64553,13.745957,2.3005743,84.6504
64554,9.35877,0.7382717,96.4963
64555,7.527796,0.5894375,97.0979
64557,10.765021,1.0723982,90.9893
64559,12.390885,2.222189,64.1731
64560,9.161387,2.0988693,11.1838
64562,6.7098317,0.5051055,53.0335
64563,8.853416,0.838397,65.1996
64566,15.742006,2.8025942,96.7106
64567,13.909266,2.261839,90.9521
64568,8.763402,0.850749,52.929
64570,10.225393,0.95687866,93.2902
64572,10.96866,1.1662216,85.0221
64573,15.51703,3.1322422,56.8194
64578,9.83782,0.9798765,86.0995
64583,13.274499,2.0323725,96.8413
64590,12.690186,1.8635054,92.1339
64591,14.135453,2.410056,86.7947
64594,14.016018,2.301508,87.671
64601,15.204575,2.4550533,100.4576
64604,13.194444,1.8503876,91.0849
64605,14.773416,2.4766293,95.7078
64607,10.486359,1.1921501,73.0627
64609,14.866245,2.429164,95.8901
64613,15.308687,2.390297,97.8346
64621,10.146041,1.094018,63.2619
64627,17.07717,3.5957155,63.5734
64628,15.080723,2.4164152,86.0807
64629,8.483874,0.7929487,58.8355
64630,5.356588,0.49525166,41.7975
64634,14.942432,2.5418653,94.8441
64635,13.787559,2.221632,81.395
64643,14.455687,2.4117947,81.6453
64650,11.404837,1.4342184,74.7719
64651,11.249595,1.3728352,84.0917
64652,15.809512,3.1487293,53.7893
64653,15.24946,2.9055653,45.0576
64654,13.612291,2.0863848,95.9502
64655,7.675708,0.71590185,74.1012
64658,16.163027,2.780733,96.4028
64660,13.944165,2.2821035,92.9537
64662,9.621684,0.97249603,77.3561
64668,15.679418,2.7630377,95.4447
64670,12.4947405,2.0693674,88.4229
64675,13.351448,2.1396942,65.7541
64676,13.222321,2.6608305,33.0719
64680,15.17233,2.568201,96.7137
64684,14.148927,2.3049173,80.9864
64685,16.122921,2.677205,97.6657
64686,14.879362,2.5665474,94.8164
64687,16.878992,3.0283318,100.7039
64690,12.728931,1.877491,86.3804
64691,15.112065,2.6091356,94.5993
64695,8.540887,0.69728947,89.8691
64696,12.014796,1.569169,90.7992
64697,15.169313,3.0287704,48.7145
64700,14.4715395,2.4746895,87.105
64701,13.832213,2.201418,84.3771
64702,16.291557,2.887312,98.7299
64707,9.609989,0.8114176,86.3145
64710,15.906191,2.9199085,99.8255
64711,13.647495,2.6499949,37.3737
64712,8.663877,0.72108364,97.222
64713,16.058924,2.9344063,96.575
64714,11.623458,1.7425413,82.9243
64717,13.862827,2.2298717,99.463
64718,9.251294,0.93766594,65.9964
64721,15.590664,2.6994438,67.5675
64723,15.420607,2.8532667,98.6751
64724,7.8240733,0.91489077,67.6582
64725,8.8505745,1.5341768,21.2087
64727,13.989588,2.4912796,87.1625
64732,12.724911,1.9203396,74.3279
64735,15.61305,2.834175,92.0525
64737,12.604547,1.7501574,90.6296
64743,10.423367,1.1320343,80.0516
64745,6.792691,0.74379253,43.9016
64748,9.9556,1.0569553,76.4611
64750,16.770426,3.0471773,98.1093
64751,17.40628,3.2241516,100.4286
64753,16.158182,2.956623,88.4979
64757,15.1915865,2.6369772,90.2207
64758,13.147493,2.8851585,30.7308
64759,7.025128,0.62706566,69.3767
64767,16.118557,2.491519,98.581
64768,15.218807,2.8038387,99.475
64770,15.059489,2.5827656,87.6962
64771,14.612137,2.538474,83.3906
64772,7.866008,0.89058304,57.9997
64775,15.972511,2.8106155,95.99
64777,8.261458,0.8517232,45.5774
64780,9.231052,0.7956152,81.6307
64782,13.540062,2.0894222,79.317
64791,13.793132,2.1670074,54.7852
64792,11.105198,1.0972443,99.1329
64794,14.608757,2.4483604,97.4347
64801,15.333564,2.666916,100.5025
64802,10.300168,0.95890903,90.8289
64805,6.3841476,0.6550355,42.1572
64810,8.393925,0.689178,93.127
64818,7.058096,0.59916973,82.0292
64819,12.710356,1.8771172,93.5757
64822,10.213369,0.9624634,89.2255
64823,13.8051605,2.2955284,96.4517
64831,9.812342,0.8962803,94.816
64832,13.604942,3.4746265,14.0735
64833,11.356861,1.1391087,96.6544
64836,8.356469,0.6133714,88.1178
64842,14.05151,2.4003878,86.8193
64845,13.967615,2.1884556,93.0108
64854,8.26103,0.7224302,59.8835
64855,11.722148,1.5712452,87.8036
64859,10.948237,1.2295837,85.9146
64860,9.155232,1.4053831,25.4257
64867,8.937839,0.75234985,96.0438
64876,6.291094,0.5167651,49.6611
64877,15.299573,2.076127,76.3309
64880,8.923274,1.0257607,65.5785
64881,15.391814,2.6847334,92.7044
64883,13.274304,2.0128222,94.3723
64889,8.1782875,0.90890837,42.6151
64891,14.709719,2.5327072,91.7144
64894,10.912414,1.079689,95.7388
64897,17.263391,2.9610205,104.8207
64900,8.106727,0.76843596,82.213
64901,13.533158,2.9182453,27.0008
64903,9.448894,1.2283487,42.3588
64904,6.3839006,0.34922504,68.7829
64911,13.592726,2.2093334,87.1037
64919,15.455499,2.8095875,100.1183
64921,14.287692,2.4747095,90.0485
64923,14.424688,2.465458,95.2479
64927,8.340468,0.73959446,61.7564
64928,13.440151,2.1355848,86.0973
64932,14.947333,2.4193668,96.5549
64935,15.287828,2.6837234,95.8267
64937,12.893651,1.8130884,92.9116
64942,8.187776,0.85487366,55.8951
64945,14.150841,3.020113,27.5196
64947,8.558847,0.76032066,82.003
64949,13.440407,2.207859,73.7372
64958,13.417491,2.1416616,87.7331
64960,10.33119,1.1197538,74.5305
64965,12.574379,1.6956854,91.955
64966,9.064251,0.8473406,94.2222
64970,11.978312,1.4914083,86.6219
64976,14.712104,2.4212503,85.5557
64978,7.4413943,0.6383171,81.2478
64980,14.675753,2.6079712,92.8388
64984,10.262339,1.1249113,79.7264
64985,13.109391,2.2075539,77.1326
64991,16.650278,3.1784468,97.0651
64992,13.451568,2.7407951,58.7144
64993,9.0971155,1.2987585,33.1882
64994,15.775924,2.781787,99.047
64995,11.631743,1.5139666,77.4049
64997,11.252394,1.314704,87.4118
64999,14.002278,2.4502363,80.9007
65002,15.481518,2.6907072,98.6574
65004,13.080137,1.928771,87.3488
65005,10.159431,0.9463568,84.3053
65009,13.964743,2.2266054,94.7335
65014,14.852483,2.3943272,97.8282
65015,14.179784,2.2845678,94.4959
65016,8.878944,0.81282616,78.6998
65017,18.635895,3.9053001,100.9446
65018,11.979848,1.5195303,96.5858
65019,14.039152,2.144041,99.8769
65020,8.523574,0.6580162,88.9928
65021,10.663906,1.1419878,88.4628
65022,15.011743,2.3917303,86.2924
65023,10.712126,2.0937586,26.1909
65028,15.99071,3.126439,47.8301
65031,14.296399,2.482767,96.4537
65033,9.798111,0.8882246,86.6479
65037,13.7172785,2.0938168,99.4607
65038,15.597187,2.8173437,88.5947
65041,15.027741,2.6841555,100.9811
65044,6.240175,1.1868858,73.9046
65048,16.172857,2.776229,94.5625
65052,13.646112,2.4538145,36.8985
65053,12.647735,2.031269,62.341
65054,15.500808,2.3735247,97.4323
65057,11.352952,2.2126045,22.8187
65058,16.715227,3.0284262,99.4483
65059,8.696938,0.76444244,84.3497
65060,13.232645,2.663742,53.713
65061,17.188137,3.0201693,102.649
65063,12.27554,1.7361526,82.6846
65065,14.474568,2.4659643,89.1693
65066,13.62672,2.1343117,68.2155
65072,13.13553,2.224697,70.3024
65073,13.514416,2.1192894,83.7346
65077,10.540926,0.99415493,95.1676
65078,11.375023,1.6034517,63.9566
65079,13.593885,2.293538,71.4797
65081,8.229095,0.68680096,66.2571
65082,14.622092,2.4237766,99.6448
65087,15.500297,2.7523165,99.9487
65088,8.237505,0.6671939,89.3423
65090,10.815789,1.265646,70.7212
65094,10.02821,1.0276508,74.6565
65095,15.144395,2.5693493,85.6906
65096,12.308862,1.8735733,76.969
65101,15.763461,2.821947,92.964
65113,12.8359375,2.3256016,66.202
65115,11.2329855,1.204689,94.174
65117,8.634388,0.8793173,49.0504
65126,17.207376,3.5190334,69.0794
65127,10.532868,1.3079967,82.8029
65130,13.591758,2.4262562,79.6348
65131,10.214387,1.087141,78.7168
65142,8.792972,1.0805006,40.1639
65143,10.212703,1.000144,78.4796
65144,9.926823,1.0883045,62.8258
65145,15.019039,2.3511353,97.4363
65150,12.386056,1.9376049,78.3421
65152,15.2129545,2.5347605,101.461
65158,9.175963,0.90895176,61.663
65161,10.026736,0.89924717,98.7305
65171,15.269072,2.9316864,56.04
65177,10.222878,1.1134939,70.0194
65187,10.185332,0.9922838,83.4247
65194,15.317855,2.6745586,98.0477
65198,14.691481,2.4447203,97.5196
65200,8.788384,0.8019991,96.1467
65201,14.321036,2.4786043,88.4598
65203,16.135265,2.9442177,94.6194
65205,18.946693,3.6331482,118.1724
65207,12.753126,2.1078005,90.7616
65209,16.045965,2.8149996,96.0883
65212,8.55466,0.96360016,97.2513
65220,14.609379,2.3695679,91.1999
65225,9.436805,0.7540264,96.4714
65228,10.852596,1.3372984,77.1743
65230,15.361605,2.5521183,98.9634
65232,12.560546,1.6075869,99.0667
65235,11.450358,1.437562,73.9197
65237,7.611819,0.49945164,89.1789
65240,11.374832,1.4265137,79.3741
65244,13.268946,2.0737553,87.9876
65245,15.024898,2.6035137,87.6462
65246,13.906002,1.8154144,86.0368
65247,15.742144,2.6910362,100.2891
65249,11.151442,1.7389545,46.7858
65250,15.48652,2.839613,96.4298
65251,14.816992,3.045866,44.0119
65254,14.3927,2.856615,47.1464
65257,13.808874,2.8085957,33.6876
65259,5.145117,1.1663885,90.4576
65260,15.367371,2.5966558,100.4133
65262,15.45005,2.564661,102.432
65265,5.8030252,0.7564149,17.4619
65270,14.53508,1.857707,79.2968
65272,8.008494,0.7197218,60.7742
65274,10.788693,1.3069744,73.9576
65275,10.097829,1.1199389,85.225
65285,10.732747,1.2226181,71.5981
65291,9.802435,1.090764,56.348
65292,8.631149,0.74239254,81.4598
65296,10.076233,1.0471716,65.5415
65298,10.36832,0.9902258,84.0932
65304,7.2567325,0.9516258,24.9258
65308,14.959592,3.1048489,35.7547
65314,11.533496,1.4185038,86.3453
65316,15.32796,2.5055294,95.265
65322,16.207209,2.9528265,91.9849
65324,17.537497,3.4333038,105.3382
65326,16.200787,2.804016,92.2747
65327,10.849879,1.1547966,97.061
65329,10.107822,0.9746103,86.1441
65330,11.506599,2.645566,15.8134
65331,15.2429695,2.324502,94.6602
65335,14.704351,2.3830204,89.4208
65338,10.833251,1.0844297,88.3091
